step,optimizer,matrix,fro_norm,spectral_norm,stable_rank,topk_energy,row_norm_max_over_mean,col_norm_max_over_mean,singular_values,rel_delta_fro,rel_delta_spectral,top_v_cos,top_u_cos,V_topk_overlap,U_topk_overlap,grad_top_svd_projection_l2,grad_fro_norm
100,adamw,layers.1.attn.k_proj.weight,2.762319803237915,0.9248058199882507,8.921683356871059,0.2844158113002777,1.2056819200515747,1.142024278640747,"[0.9248058199882507, 0.45797133445739746, 0.4453229010105133, 0.44024306535720825, 0.4301888644695282, 0.42573514580726624, 0.4201870858669281, 0.41256478428840637]",0.16729964315891266,0.509390652179718,0.9587545394897461,0.959708034992218,0.8842005729675293,0.8848644495010376,6.883290916448459e-05,0.0012649678392335773
100,adamw,layers.1.attn.v_proj.weight,2.5375401973724365,0.5372744202613831,22.306607873111684,0.22719843685626984,1.1393203735351562,1.155672550201416,"[0.5372744202613831, 0.43863940238952637, 0.42134329676628113, 0.41619646549224854, 0.4106091856956482, 0.3962906002998352, 0.39367273449897766, 0.3879595696926117]",0.06734587997198105,0.14504657685756683,0.9910996556282043,0.9961462020874023,0.9896015524864197,0.9919461011886597,0.014684831723570824,0.04993640258908272
100,adamw,layers.1.attn.o_proj.weight,2.531471014022827,0.5797630548477173,19.065352729498347,0.2314412146806717,1.1559818983078003,1.2018669843673706,"[0.5797630548477173, 0.43014803528785706, 0.4123668074607849, 0.40834906697273254, 0.40451523661613464, 0.3969348073005676, 0.3946644365787506, 0.385041743516922]",0.05202334746718407,0.10626327991485596,0.9975625872612,0.9952731132507324,0.9957414269447327,0.9952268600463867,0.013630888424813747,0.0813860297203064
100,adamw,layers.1.mlp.gate_proj.weight,4.577168941497803,0.8773152232170105,27.219651095914063,0.15797333419322968,1.2518188953399658,1.1006474494934082,"[0.8773152232170105, 0.635131299495697, 0.6157501339912415, 0.6107991933822632, 0.6011876463890076, 0.5909730792045593, 0.5864498615264893, 0.5742110013961792]",0.09286205470561981,0.3559149503707886,0.9674621820449829,0.9487764239311218,0.830889105796814,0.8239045143127441,0.0032007910776883364,0.030531395226716995
100,adamw,layers.1.mlp.up_proj.weight,4.549503803253174,0.9463896751403809,23.109368487884087,0.16661721467971802,1.194958209991455,1.0838898420333862,"[0.9463896751403809, 0.6435048580169678, 0.625988245010376, 0.6095338463783264, 0.5948319435119629, 0.5882991552352905, 0.5837939977645874, 0.5785858035087585]",0.10376819968223572,0.42738375067710876,0.9704238176345825,0.943001389503479,0.9344855546951294,0.9261273741722107,0.0016928676050156355,0.028103332966566086
100,adamw,layers.1.mlp.down_proj.weight,4.570221424102783,0.8924625515937805,26.223730922258046,0.16739259660243988,1.0873136520385742,1.1685582399368286,"[0.8924625515937805, 0.7032412886619568, 0.6415337920188904, 0.6282186508178711, 0.5999075770378113, 0.5939124822616577, 0.5875938534736633, 0.5840964317321777]",0.10946916043758392,0.32920539379119873,0.98518306016922,0.9758269786834717,0.8453314304351807,0.838788628578186,0.002860297216102481,0.053586024791002274
150,adamw,layers.0.attn.q_proj.weight,2.8732211589813232,0.8569185733795166,11.242399134397695,0.32541635632514954,1.1727607250213623,1.221182107925415,"[0.8569185733795166, 0.6961594223976135, 0.6051119565963745, 0.5312370657920837, 0.48696795105934143, 0.45377084612846375, 0.44849517941474915, 0.41824451088905334]",0.1616237312555313,0.2935539484024048,0.9695286750793457,0.9859229326248169,0.9280195236206055,0.933541476726532,0.0020367507822811604,0.019376471638679504
150,adamw,layers.0.attn.k_proj.weight,2.9623477458953857,0.8669874668121338,11.674719048908843,0.32127469778060913,1.1983647346496582,1.1641916036605835,"[0.8669874668121338, 0.6731482148170471, 0.6179693937301636, 0.5533136129379272, 0.5177141427993774, 0.5000206828117371, 0.46824491024017334, 0.43497905135154724]",0.16756071150302887,0.2990451753139496,0.9870853424072266,0.985187828540802,0.8319535255432129,0.8239200115203857,0.00133236323017627,0.010850316844880581
150,adamw,layers.0.attn.v_proj.weight,2.4090280532836914,0.41874411702156067,33.0968207265393,0.21627351641654968,1.148488163948059,1.1542646884918213,"[0.41874411702156067, 0.40732723474502563, 0.40254640579223633, 0.39870280027389526, 0.3951021432876587, 0.385863721370697, 0.38497525453567505, 0.3737022280693054]",0.09051313251256943,0.1805993616580963,0.9850646257400513,0.9853373765945435,0.9629234075546265,0.9631808996200562,0.0032022695522755384,0.17394311726093292
150,adamw,layers.0.attn.o_proj.weight,2.3911752700805664,0.41904741525650024,32.56090660474573,0.2167735993862152,1.1556832790374756,1.1541047096252441,"[0.41904741525650024, 0.4129636585712433, 0.4015112817287445, 0.39042651653289795, 0.3896028697490692, 0.38200634717941284, 0.3766400218009949, 0.3742859363555908]",0.08774729818105698,0.180697962641716,0.9862521886825562,0.985509991645813,0.9708437919616699,0.9717275500297546,0.006074788048863411,0.17143630981445312
150,adamw,layers.0.mlp.gate_proj.weight,4.890828609466553,1.0564775466918945,21.43109419524745,0.1998874694108963,1.229101300239563,1.0780117511749268,"[1.0564775466918945, 0.818315863609314, 0.7801493406295776, 0.7564994096755981, 0.6994320750236511, 0.6887509822845459, 0.6660131812095642, 0.6383478045463562]",0.11988718062639236,0.20526815950870514,0.9855377674102783,0.9793914556503296,0.959349513053894,0.950414776802063,0.010260636918246746,0.06785508990287781
150,adamw,layers.0.mlp.up_proj.weight,4.9312744140625,1.1038590669631958,19.95680817518798,0.20270906388759613,1.2051787376403809,1.0857250690460205,"[1.1038590669631958, 0.8593709468841553, 0.7952167987823486, 0.7246124744415283, 0.7104110717773438, 0.6872327327728271, 0.6535913348197937, 0.6409087777137756]",0.12014999240636826,0.2126554250717163,0.9854608774185181,0.9814853668212891,0.8816723823547363,0.8760501742362976,0.008125750347971916,0.06405506283044815
150,adamw,layers.0.mlp.down_proj.weight,4.894901275634766,1.0643389225006104,21.150857786967315,0.22690655291080475,1.115407943725586,1.1506849527359009,"[1.0643389225006104, 0.9115489721298218, 0.8867657780647278, 0.8232517838478088, 0.7611249089241028, 0.699211597442627, 0.6933953166007996, 0.6781242489814758]",0.12042726576328278,0.21964845061302185,0.9461153745651245,0.9477448463439941,0.9572605490684509,0.9527164697647095,0.01928778551518917,0.08225075900554657
150,adamw,layers.1.attn.q_proj.weight,2.8596878051757812,1.1517781019210815,6.164524914746072,0.32624560594558716,1.3685890436172485,1.205311894416809,"[1.1517781019210815, 0.46326690912246704, 0.45168960094451904, 0.4408175051212311, 0.43579211831092834, 0.4284994602203369, 0.42208436131477356, 0.42040684819221497]",0.17069943249225616,0.4145457148551941,0.9832570552825928,0.9677431583404541,0.8982818126678467,0.8966051936149597,0.0029873866587877274,0.0049195741303265095
150,adamw,layers.1.attn.k_proj.weight,2.8586935997009277,1.0852079391479492,6.939198230349223,0.3193708658218384,1.307608723640442,1.1855788230895996,"[1.0852079391479492, 0.5082727670669556, 0.47979098558425903, 0.44963598251342773, 0.4418588876724243, 0.4354693293571472, 0.4232480823993683, 0.42135316133499146]",0.17925108969211578,0.34969592094421387,0.9751595258712769,0.9719256162643433,0.9157591462135315,0.914503812789917,0.0026507307775318623,0.005761859007179737
150,adamw,layers.1.attn.v_proj.weight,2.5176260471343994,0.47400566935539246,28.210798180312818,0.21934109926223755,1.1453168392181396,1.1495455503463745,"[0.47400566935539246, 0.43624040484428406, 0.42067205905914307, 0.4159828722476959, 0.40439483523368835, 0.39683467149734497, 0.392672061920166, 0.38740429282188416]",0.0856325626373291,0.24969877302646637,0.9375149011611938,0.9469541907310486,0.9744956493377686,0.9785692691802979,0.01223798654973507,0.09579134732484818
150,adamw,layers.1.attn.o_proj.weight,2.512259006500244,0.5448079109191895,21.26385555253488,0.22713862359523773,1.1580966711044312,1.1997368335723877,"[0.5448079109191895, 0.4283345639705658, 0.4140523076057434, 0.405078262090683, 0.4017086625099182, 0.3939436972141266, 0.3916405141353607, 0.3844674527645111]",0.07162491977214813,0.1523401290178299,0.9952823519706726,0.9892852306365967,0.9911582469940186,0.9900810122489929,0.010846646502614021,0.11906930059194565
150,adamw,layers.1.mlp.gate_proj.weight,4.591492176055908,0.8159147500991821,31.66781713694907,0.15713150799274445,1.4212063550949097,1.093345046043396,"[0.8159147500991821, 0.6572331190109253, 0.6345505714416504, 0.6184356808662415, 0.6126952171325684, 0.604785144329071, 0.5914019346237183, 0.5821599364280701]",0.09606176614761353,0.36241424083709717,0.9812718629837036,0.9393534064292908,0.8864903450012207,0.8675737977027893,0.004306762013584375,0.05857347324490547
150,adamw,layers.1.mlp.up_proj.weight,4.567017078399658,0.8996472954750061,25.77037355280819,0.1659122258424759,1.225737452507019,1.0855770111083984,"[0.8996472954750061, 0.6758552193641663, 0.6351547837257385, 0.6258257031440735, 0.6066085696220398, 0.595250129699707, 0.5827760696411133, 0.5808520317077637]",0.09922435134649277,0.3440287709236145,0.9924757480621338,0.9462045431137085,0.957417905330658,0.9410408735275269,0.0009978485759347677,0.054588861763477325
150,adamw,layers.1.mlp.down_proj.weight,4.589594841003418,0.8986551761627197,26.083300037182255,0.16981928050518036,1.0795835256576538,1.1741002798080444,"[0.8986551761627197, 0.714883029460907, 0.665259599685669, 0.6319766640663147, 0.6095437407493591, 0.5954214930534363, 0.5912080407142639, 0.5838978290557861]",0.09566418826580048,0.24449065327644348,0.9654854536056519,0.9864831566810608,0.9000796675682068,0.8983044028282166,0.00452120928093791,0.05019201710820198
200,adamw,layers.0.attn.q_proj.weight,2.9630260467529297,0.9088209867477417,10.629534448385918,0.35056841373443604,1.2353699207305908,1.2220231294631958,"[0.9088209867477417, 0.7601544857025146, 0.6506791710853577, 0.6118794679641724, 0.5218040347099304, 0.4721873104572296, 0.4496614336967468, 0.4228668510913849]",0.14325591921806335,0.3020366430282593,0.9740471243858337,0.9791578054428101,0.8662778735160828,0.8656225800514221,0.0035708416253328323,0.020125441253185272
200,adamw,layers.0.attn.k_proj.weight,3.0703492164611816,0.9248340129852295,11.021684151093323,0.3528006970882416,1.374786138534546,1.1497586965560913,"[0.9248340129852295, 0.797160804271698, 0.6717149615287781, 0.6129156351089478, 0.5308146476745605, 0.5300767421722412, 0.47899866104125977, 0.4647918939590454]",0.15356934070587158,0.32613641023635864,0.9881531000137329,0.9875250458717346,0.9491016864776611,0.9342334270477295,0.005867709871381521,0.014365901239216328
200,adamw,layers.0.attn.v_proj.weight,2.3761439323425293,0.4153953194618225,32.7206777382955,0.21753303706645966,1.1539909839630127,1.153038501739502,"[0.4153953194618225, 0.40211233496665955, 0.3977271616458893, 0.394462913274765, 0.38867223262786865, 0.3840124011039734, 0.38058584928512573, 0.36985331773757935]",0.08631822466850281,0.18872173130512238,0.9828386902809143,0.9817929267883301,0.9865963459014893,0.9871863126754761,0.0030316298361867666,0.17466753721237183
200,adamw,layers.0.attn.o_proj.weight,2.356226921081543,0.4151497483253479,32.2125176465101,0.21802978217601776,1.1464569568634033,1.1509736776351929,"[0.4151497483253479, 0.4072878956794739, 0.39642783999443054, 0.3877987265586853, 0.38182252645492554, 0.37725722789764404, 0.3746945559978485, 0.3690205216407776]",0.08446114510297775,0.19051946699619293,0.9956017732620239,0.9954228401184082,0.9860341548919678,0.9864342212677002,0.00458969222381711,0.18076050281524658
200,adamw,layers.0.mlp.gate_proj.weight,4.958839416503906,1.0615946054458618,21.81939393850033,0.2009192258119583,1.2129513025283813,1.0749962329864502,"[1.0615946054458618, 0.8243651986122131, 0.799808919429779, 0.7692574262619019, 0.7232674956321716, 0.7024224996566772, 0.6863639950752258, 0.6442073583602905]",0.10231057554483414,0.12555263936519623,0.9967691898345947,0.9929579496383667,0.8649364709854126,0.8598651885986328,0.006240608170628548,0.09929180145263672
200,adamw,layers.0.mlp.up_proj.weight,5.000492095947266,1.1188074350357056,19.97628855232843,0.20427720248699188,1.2100785970687866,1.0725209712982178,"[1.1188074350357056, 0.8669919967651367, 0.8155109286308289, 0.7380520105361938, 0.7234871983528137, 0.7000279426574707, 0.6744710206985474, 0.6529672145843506]",0.10034232586622238,0.12039997428655624,0.9980255365371704,0.9944918155670166,0.9781633019447327,0.9740452766418457,0.004478463903069496,0.09543975442647934
200,adamw,layers.0.mlp.down_proj.weight,4.960853576660156,1.083874225616455,20.948601699454954,0.2287648767232895,1.1110498905181885,1.1471954584121704,"[1.083874225616455, 0.907996654510498, 0.895679771900177, 0.8431195616722107, 0.7879370450973511, 0.7242392897605896, 0.7018874287605286, 0.6925119757652283]",0.09835260361433029,0.14859947562217712,0.9858761429786682,0.9888786673545837,0.9331372976303101,0.9328325986862183,0.010208153165876865,0.11635050922632217
200,adamw,layers.1.attn.q_proj.weight,3.060814619064331,1.551565408706665,3.8916509139113695,0.4046117067337036,1.471470594406128,1.2809420824050903,"[1.551565408706665, 0.4694729447364807, 0.4631190001964569, 0.4486902952194214, 0.4460534155368805, 0.43290281295776367, 0.427365779876709, 0.4219818413257599]",0.19164274632930756,0.4119957685470581,0.9928097128868103,0.98580002784729,0.9599219560623169,0.9545137286186218,0.004293906968086958,0.012545838952064514
